Agency Code,Site Number,Datetime,Time Zone,Gage Height Seaward (ft) Point B,Code Seaward,Gage Height Landward (ft) Point B,Code Landward,Gage Height (m) it C,Gage Height Landward (m) Point B,Gage Height Seaward(m Point B
USGS,8079120,2022-12-31 21:15:00,CST,1.97,A,1.93,A,0.9270799999999999,0.59444,0.60676
USGS,8079120,2022-12-31 21:20:00,CST,1.91,A,1.9,A,0.9548,0.5851999999999999,0.5882799999999999
USGS,8079120,2022-12-31 21:25:00,CST,1.87,A,1.81,A,0.95788,0.55748,0.57596
USGS,8079120,2022-12-31 21:30:00,CST,1.74,A,1.73,A,0.94248,0.53284,0.53592
USGS,8079120,2022-12-31 21:35:00,CST,1.83,A,1.81,A,0.94248,0.55748,0.56364
USGS,8079120,2022-12-31 21:40:00,CST,1.78,A,1.74,A,0.96096,0.53592,0.54824
USGS,8079120,2022-12-31 21:45:00,CST,1.62,A,1.58,A,0.96096,0.48664,0.49896
USGS,8079120,2022-12-31 21:50:00,CST,1.69,A,1.66,A,0.96404,0.51128,0.52052
USGS,8079120,2022-12-31 21:55:00,CST,1.66,A,1.64,A,0.96096,0.50512,0.51128
USGS,8079120,2022-12-31 22:00:00,CST,1.67,A,1.63,A,0.95788,0.5020399999999999,0.5143599999999999
USGS,8079120,2022-12-31 22:05:00,CST,1.62,A,1.59,A,0.96096,0.48972000000000004,0.49896
USGS,8079120,2022-12-31 22:10:00,CST,1.72,A,1.7,A,0.96404,0.5236,0.52976
USGS,8079120,2022-12-31 22:15:00,CST,1.84,A,1.81,A,0.96404,0.55748,0.56672
USGS,8079120,2022-12-31 22:20:00,CST,1.75,A,1.72,A,0.9548,0.52976,0.539
USGS,8079120,2022-12-31 22:25:00,CST,1.79,A,1.74,A,0.96096,0.53592,0.55132
USGS,8079120,2022-12-31 22:30:00,CST,1.76,A,1.75,A,0.9517199999999999,0.539,0.54208
USGS,8079120,2022-12-31 22:35:00,CST,1.79,A,1.78,A,0.93016,0.54824,0.55132
USGS,8079120,2022-12-31 22:40:00,CST,1.73,A,1.69,A,0.93016,0.52052,0.53284
USGS,8079120,2022-12-31 22:45:00,CST,1.71,A,1.69,A,0.90552,0.52052,0.52668
USGS,8079120,2022-12-31 22:50:00,CST,1.72,A,1.71,A,0.8870399999999999,0.52668,0.52976
USGS,8079120,2022-12-31 22:55:00,CST,1.73,A,1.7,A,0.85932,0.5236,0.53284
USGS,8079120,2022-12-31 23:00:00,CST,1.71,A,1.68,A,0.8562399999999999,0.51744,0.52668
USGS,8079120,2022-12-31 23:05:00,CST,1.67,A,1.65,A,0.8377600000000001,0.5082,0.5143599999999999
USGS,8079120,2022-12-31 23:10:00,CST,1.69,A,1.67,A,0.81004,0.5143599999999999,0.52052
USGS,8079120,2022-12-31 23:15:00,CST,1.63,A,1.62,A,0.80696,0.49896,0.5020399999999999
USGS,8079120,2022-12-31 23:20:00,CST,1.6,A,1.57,A,0.78848,0.48356,0.4928
USGS,8079120,2022-12-31 23:25:00,CST,1.59,A,1.59,A,0.79464,0.48972000000000004,0.48972000000000004
USGS,8079120,2022-12-31 23:30:00,CST,1.62,A,1.59,A,0.79464,0.48972000000000004,0.49896
USGS,8079120,2022-12-31 23:35:00,CST,1.62,A,1.61,A,0.79464,0.49588000000000004,0.49896
USGS,8079120,2022-12-31 23:40:00,CST,1.58,A,1.53,A,0.77616,0.47124,0.48664
USGS,8079120,2022-12-31 23:45:00,CST,1.6,A,1.56,A,0.7792399999999999,0.48048,0.4928
USGS,8079120,2022-12-31 23:50:00,CST,1.61,A,1.58,A,0.78232,0.48664,0.49588000000000004
USGS,8079120,2022-12-31 23:55:00,CST,1.66,A,1.63,A,0.7915599999999999,0.5020399999999999,0.51128
USGS,8079120,2023-01-01 00:00:00,CST,1.63,A,1.62,A,0.80696,0.49896,0.5020399999999999
USGS,8079120,2023-01-01 00:05:00,CST,1.62,A,1.61,A,0.8008000000000001,0.49588000000000004,0.49896
USGS,8079120,2023-01-01 00:10:00,CST,1.63,A,1.62,A,0.7854,0.49896,0.5020399999999999
USGS,8079120,2023-01-01 00:15:00,CST,1.56,A,1.57,A,0.7915599999999999,0.48356,0.48048
USGS,8079120,2023-01-01 00:20:00,CST,1.57,A,1.55,A,0.76692,0.4774,0.48356
USGS,8079120,2023-01-01 00:25:00,CST,1.46,A,1.46,A,0.78232,0.44967999999999997,0.44967999999999997
USGS,8079120,2023-01-01 00:30:00,CST,1.46,A,1.44,A,0.77,0.44351999999999997,0.44967999999999997
USGS,8079120,2023-01-01 00:35:00,CST,1.44,A,1.42,A,0.77,0.43735999999999997,0.44351999999999997
USGS,8079120,2023-01-01 00:40:00,CST,1.4,A,1.38,A,0.76384,0.42504,0.43119999999999997
USGS,8079120,2023-01-01 00:45:00,CST,1.35,A,1.31,A,0.74536,0.40348,0.4158
USGS,8079120,2023-01-01 00:50:00,CST,1.33,A,1.31,A,0.7330399999999999,0.40348,0.40964
USGS,8079120,2023-01-01 00:55:00,CST,1.41,A,1.37,A,0.72688,0.42196,0.43427999999999994
USGS,8079120,2023-01-01 01:00:00,CST,1.35,A,1.35,A,0.7083999999999999,0.4158,0.4158
USGS,8079120,2023-01-01 01:05:00,CST,1.3,A,1.26,A,0.6776000000000001,0.38808,0.40040000000000003
USGS,8079120,2023-01-01 01:10:00,CST,1.26,A,1.26,A,0.67452,0.38808,0.38808
USGS,8079120,2023-01-01 01:15:00,CST,1.28,A,1.26,A,0.64064,0.38808,0.39424
USGS,8079120,2023-01-01 01:20:00,CST,1.27,A,1.26,A,0.64064,0.38808,0.39116
USGS,8079120,2023-01-01 01:25:00,CST,1.2,A,1.17,A,0.6468,0.36035999999999996,0.3696
USGS,8079120,2023-01-01 01:30:00,CST,1.25,A,1.22,A,0.61908,0.37576,0.385
USGS,8079120,2023-01-01 01:35:00,CST,1.24,A,1.22,A,0.616,0.37576,0.38192
USGS,8079120,2023-01-01 01:40:00,CST,1.26,A,1.22,A,0.60368,0.37576,0.38808
USGS,8079120,2023-01-01 01:45:00,CST,1.21,A,1.18,A,0.59136,0.36344,0.37268
USGS,8079120,2023-01-01 01:50:00,CST,1.16,A,1.13,A,0.57596,0.34803999999999996,0.35728
USGS,8079120,2023-01-01 01:55:00,CST,1.15,A,1.12,A,0.5544,0.34496000000000004,0.35419999999999996
USGS,8079120,2023-01-01 02:00:00,CST,1.07,A,1.07,A,0.53592,0.32956,0.32956
USGS,8079120,2023-01-01 02:05:00,CST,1.02,A,0.99,A,0.49588000000000004,0.30491999999999997,0.31416
USGS,8079120,2023-01-01 02:10:00,CST,1.0,A,0.99,A,0.48356,0.30491999999999997,0.308
USGS,8079120,2023-01-01 02:15:00,CST,0.9,A,0.89,A,0.48048,0.27412,0.2772
USGS,8079120,2023-01-01 02:20:00,CST,0.93,A,0.9,A,0.46508,0.2772,0.28644000000000003
USGS,8079120,2023-01-01 02:25:00,CST,0.9,A,0.87,A,0.45583999999999997,0.26796,0.2772
USGS,8079120,2023-01-01 02:30:00,CST,0.89,A,0.87,A,0.43735999999999997,0.26796,0.27412
USGS,8079120,2023-01-01 02:35:00,CST,0.87,A,0.86,A,0.42504,0.26488,0.26796
USGS,8079120,2023-01-01 02:40:00,CST,0.91,A,0.91,A,0.41888000000000003,0.28028000000000003,0.28028000000000003
USGS,8079120,2023-01-01 02:45:00,CST,0.97,A,0.95,A,0.41272000000000003,0.29259999999999997,0.29875999999999997
USGS,8079120,2023-01-01 02:50:00,CST,0.9,A,0.87,A,0.40348,0.26796,0.2772
USGS,8079120,2023-01-01 02:55:00,CST,0.94,A,0.91,A,0.40040000000000003,0.28028000000000003,0.28952
USGS,8079120,2023-01-01 03:00:00,CST,1.0,A,0.97,A,0.385,0.29875999999999997,0.308
USGS,8079120,2023-01-01 03:05:00,CST,1.02,A,0.98,A,0.37884,0.30184,0.31416
USGS,8079120,2023-01-01 03:10:00,CST,1.01,A,0.97,A,0.3696,0.29875999999999997,0.31108
USGS,8079120,2023-01-01 03:15:00,CST,0.97,A,0.93,A,0.3696,0.28644000000000003,0.29875999999999997
USGS,8079120,2023-01-01 03:20:00,CST,0.94,A,0.95,A,0.37576,0.29259999999999997,0.28952
USGS,8079120,2023-01-01 03:25:00,CST,0.83,A,0.79,A,0.385,0.24332,0.25564
USGS,8079120,2023-01-01 03:30:00,CST,0.76,A,0.73,A,0.39424,0.22483999999999998,0.23408
USGS,8079120,2023-01-01 03:35:00,CST,0.76,A,0.75,A,0.40656000000000003,0.23099999999999998,0.23408
USGS,8079120,2023-01-01 03:40:00,CST,0.8,A,0.78,A,0.42811999999999995,0.24024,0.2464
USGS,8079120,2023-01-01 03:45:00,CST,0.78,A,0.74,A,0.43427999999999994,0.22791999999999998,0.24024
USGS,8079120,2023-01-01 03:50:00,CST,0.74,A,0.71,A,0.43427999999999994,0.21867999999999999,0.22791999999999998
USGS,8079120,2023-01-01 03:55:00,CST,0.74,A,0.72,A,0.43427999999999994,0.22175999999999998,0.22791999999999998
USGS,8079120,2023-01-01 04:00:00,CST,0.8,A,0.76,A,0.44967999999999997,0.23408,0.2464
USGS,8079120,2023-01-01 04:05:00,CST,0.8,A,0.79,A,0.47432,0.24332,0.2464
USGS,8079120,2023-01-01 04:10:00,CST,0.79,A,0.78,A,0.49896,0.24024,0.24332
USGS,8079120,2023-01-01 04:15:00,CST,0.81,A,0.79,A,0.54516,0.24332,0.24948
USGS,8079120,2023-01-01 04:20:00,CST,0.8,A,0.79,A,0.5728800000000001,0.24332,0.2464
USGS,8079120,2023-01-01 04:25:00,CST,0.79,A,0.76,A,0.60368,0.23408,0.24332
USGS,8079120,2023-01-01 04:30:00,CST,0.77,A,0.73,A,0.6622,0.22483999999999998,0.23716
USGS,8079120,2023-01-01 04:35:00,CST,0.77,A,0.75,A,0.70532,0.23099999999999998,0.23716
USGS,8079120,2023-01-01 04:40:00,CST,0.79,A,0.77,A,0.72996,0.23716,0.24332
USGS,8079120,2023-01-01 04:45:00,CST,0.76,A,0.73,A,0.78848,0.22483999999999998,0.23408
USGS,8079120,2023-01-01 04:50:00,CST,0.75,A,0.73,A,0.79464,0.22483999999999998,0.23099999999999998
USGS,8079120,2023-01-01 04:55:00,CST,0.79,A,0.77,A,0.8685599999999999,0.23716,0.24332
USGS,8079120,2023-01-01 05:00:00,CST,0.82,A,0.8,A,0.8993599999999999,0.2464,0.25256
USGS,8079120,2023-01-01 05:05:00,CST,0.81,A,0.78,A,0.8962800000000001,0.24024,0.24948
USGS,8079120,2023-01-01 05:10:00,CST,0.79,A,0.77,A,0.91476,0.23716,0.24332
USGS,8079120,2023-01-01 05:15:00,CST,0.83,A,0.8,A,0.93016,0.2464,0.25564
USGS,8079120,2023-01-01 05:20:00,CST,0.84,A,0.82,A,0.9239999999999999,0.25256,0.25872
USGS,8079120,2023-01-01 05:25:00,CST,0.84,A,0.82,A,0.9239999999999999,0.25256,0.25872
USGS,8079120,2023-01-01 05:30:00,CST,0.82,A,0.8,A,0.94864,0.2464,0.25256
USGS,8079120,2023-01-01 05:35:00,CST,0.81,A,0.8,A,0.9702,0.2464,0.24948
USGS,8079120,2023-01-01 05:40:00,CST,0.77,A,0.76,A,0.96712,0.23408,0.23716
USGS,8079120,2023-01-01 05:45:00,CST,0.8,A,0.79,A,0.98252,0.24332,0.2464
USGS,8079120,2023-01-01 05:50:00,CST,0.86,A,0.83,A,0.97636,0.25564,0.26488
USGS,8079120,2023-01-01 05:55:00,CST,0.87,A,0.84,A,0.97636,0.25872,0.26796
USGS,8079120,2023-01-01 06:00:00,CST,0.86,A,0.83,A,0.96404,0.25564,0.26488
USGS,8079120,2023-01-01 06:05:00,CST,0.87,A,0.86,A,0.9548,0.26488,0.26796
USGS,8079120,2023-01-01 06:10:00,CST,0.93,A,0.9,A,0.94864,0.2772,0.28644000000000003
USGS,8079120,2023-01-01 06:15:00,CST,0.96,A,0.93,A,0.94248,0.28644000000000003,0.29568
USGS,8079120,2023-01-01 06:20:00,CST,0.96,A,0.95,A,0.93324,0.29259999999999997,0.29568
USGS,8079120,2023-01-01 06:25:00,CST,0.98,A,0.95,A,0.93016,0.29259999999999997,0.30184
USGS,8079120,2023-01-01 06:30:00,CST,1.0,A,0.98,A,0.91784,0.30184,0.308
USGS,8079120,2023-01-01 06:35:00,CST,1.0,A,0.98,A,0.9086000000000001,0.30184,0.308
USGS,8079120,2023-01-01 06:40:00,CST,1.01,A,0.97,A,0.8993599999999999,0.29875999999999997,0.31108
USGS,8079120,2023-01-01 06:45:00,CST,0.98,A,0.95,A,0.8932,0.29259999999999997,0.30184
USGS,8079120,2023-01-01 06:50:00,CST,0.96,A,0.92,A,0.8747199999999999,0.28336,0.29568
USGS,8079120,2023-01-01 06:55:00,CST,0.95,A,0.93,A,0.86548,0.28644000000000003,0.29259999999999997
USGS,8079120,2023-01-01 07:00:00,CST,0.93,A,0.93,A,0.8623999999999999,0.28644000000000003,0.28644000000000003
USGS,8079120,2023-01-01 07:05:00,CST,0.94,A,0.92,A,0.85932,0.28336,0.28952
USGS,8079120,2023-01-01 07:10:00,CST,0.95,A,0.92,A,0.84084,0.28336,0.29259999999999997
USGS,8079120,2023-01-01 07:15:00,CST,0.99,A,0.95,A,0.81928,0.29259999999999997,0.30491999999999997
USGS,8079120,2023-01-01 07:20:00,CST,0.99,A,0.95,A,0.8038799999999999,0.29259999999999997,0.30491999999999997
USGS,8079120,2023-01-01 07:25:00,CST,1.01,A,0.98,A,0.78848,0.30184,0.31108
USGS,8079120,2023-01-01 07:30:00,CST,1.08,A,1.05,A,0.78848,0.3234,0.33264
USGS,8079120,2023-01-01 07:35:00,CST,1.12,A,1.1,A,0.7792399999999999,0.33880000000000005,0.34496000000000004
USGS,8079120,2023-01-01 07:40:00,CST,1.12,A,1.09,A,0.76692,0.33572,0.34496000000000004
USGS,8079120,2023-01-01 07:45:00,CST,1.13,A,1.11,A,0.76692,0.34188,0.34803999999999996
USGS,8079120,2023-01-01 07:50:00,CST,1.19,A,1.16,A,0.76384,0.35728,0.36651999999999996
USGS,8079120,2023-01-01 07:55:00,CST,1.15,A,1.14,A,0.7607600000000001,0.35112,0.35419999999999996
USGS,8079120,2023-01-01 08:00:00,CST,1.16,A,1.13,A,0.7546,0.34803999999999996,0.35728
USGS,8079120,2023-01-01 08:05:00,CST,1.2,A,1.16,A,0.75152,0.35728,0.3696
USGS,8079120,2023-01-01 08:10:00,CST,1.27,A,1.23,A,0.7330399999999999,0.37884,0.39116
USGS,8079120,2023-01-01 08:15:00,CST,1.26,A,1.22,A,0.7330399999999999,0.37576,0.38808
USGS,8079120,2023-01-01 08:20:00,CST,1.29,A,1.25,A,0.71456,0.385,0.39732
USGS,8079120,2023-01-01 08:25:00,CST,1.37,A,1.35,A,0.7238,0.4158,0.42196
USGS,8079120,2023-01-01 08:30:00,CST,1.45,A,1.43,A,0.70532,0.44044,0.4466
USGS,8079120,2023-01-01 08:35:00,CST,1.48,A,1.45,A,0.69916,0.4466,0.45583999999999997
USGS,8079120,2023-01-01 08:40:00,CST,1.5,A,1.47,A,0.6960799999999999,0.45276,0.46199999999999997
USGS,8079120,2023-01-01 08:45:00,CST,1.56,A,1.54,A,0.693,0.47432,0.48048
USGS,8079120,2023-01-01 08:50:00,CST,1.58,A,1.54,A,0.68684,0.47432,0.48664
USGS,8079120,2023-01-01 08:55:00,CST,1.58,A,1.55,A,0.6776000000000001,0.4774,0.48664
USGS,8079120,2023-01-01 09:00:00,CST,1.61,A,1.57,A,0.6498799999999999,0.48356,0.49588000000000004
USGS,8079120,2023-01-01 09:05:00,CST,1.61,A,1.58,A,0.64372,0.48664,0.49588000000000004
USGS,8079120,2023-01-01 09:10:00,CST,1.61,A,1.58,A,0.6252399999999999,0.48664,0.49588000000000004
USGS,8079120,2023-01-01 09:15:00,CST,1.61,A,1.57,A,0.61292,0.48356,0.49588000000000004
USGS,8079120,2023-01-01 09:20:00,CST,1.64,A,1.61,A,0.61908,0.49588000000000004,0.50512
USGS,8079120,2023-01-01 09:25:00,CST,1.65,A,1.62,A,0.60368,0.49896,0.5082
USGS,8079120,2023-01-01 09:30:00,CST,1.67,A,1.63,A,0.5882799999999999,0.5020399999999999,0.5143599999999999
USGS,8079120,2023-01-01 09:35:00,CST,1.74,A,1.69,A,0.56364,0.52052,0.53592
USGS,8079120,2023-01-01 09:40:00,CST,1.74,A,1.71,A,0.54516,0.52668,0.53592
USGS,8079120,2023-01-01 09:45:00,CST,1.78,A,1.75,A,0.53284,0.539,0.54824
USGS,8079120,2023-01-01 09:50:00,CST,1.79,A,1.74,A,0.52052,0.53592,0.55132
USGS,8079120,2023-01-01 09:55:00,CST,1.85,A,1.82,A,0.5020399999999999,0.5605600000000001,0.5698
USGS,8079120,2023-01-01 10:00:00,CST,1.89,A,1.86,A,0.48664,0.5728800000000001,0.58212
USGS,8079120,2023-01-01 10:05:00,CST,1.92,A,1.88,A,0.46508,0.57904,0.59136
USGS,8079120,2023-01-01 10:10:00,CST,1.94,A,1.91,A,0.4466,0.5882799999999999,0.5975199999999999
USGS,8079120,2023-01-01 10:15:00,CST,2.0,A,1.95,A,0.42504,0.6006,0.616
USGS,8079120,2023-01-01 10:20:00,CST,2.08,A,2.03,A,0.40964,0.6252399999999999,0.64064
USGS,8079120,2023-01-01 10:25:00,CST,2.13,A,2.08,A,0.38808,0.64064,0.65604
USGS,8079120,2023-01-01 10:30:00,CST,2.13,A,2.08,A,0.36651999999999996,0.64064,0.65604
USGS,8079120,2023-01-01 10:35:00,CST,2.14,A,2.11,A,0.35728,0.6498799999999999,0.65912
USGS,8079120,2023-01-01 10:40:00,CST,2.2,A,2.18,A,0.33880000000000005,0.67144,0.6776000000000001
USGS,8079120,2023-01-01 10:45:00,CST,2.22,A,2.2,A,0.32032,0.6776000000000001,0.68376
USGS,8079120,2023-01-01 10:50:00,CST,2.19,A,2.18,A,0.30184,0.67144,0.67452
USGS,8079120,2023-01-01 10:55:00,CST,2.21,A,2.18,A,0.28952,0.67144,0.68068
USGS,8079120,2023-01-01 11:00:00,CST,2.22,A,2.19,A,0.28028000000000003,0.67452,0.68376
USGS,8079120,2023-01-01 11:05:00,CST,2.19,A,2.17,A,0.27104,0.66836,0.67452
USGS,8079120,2023-01-01 11:10:00,CST,2.18,A,2.15,A,0.26488,0.6622,0.67144
USGS,8079120,2023-01-01 11:15:00,CST,2.22,A,2.2,A,0.25872,0.6776000000000001,0.68376
USGS,8079120,2023-01-01 11:20:00,CST,2.26,A,2.23,A,0.25564,0.68684,0.6960799999999999
USGS,8079120,2023-01-01 11:25:00,CST,2.25,A,2.22,A,0.24024,0.68376,0.693
USGS,8079120,2023-01-01 11:30:00,CST,2.31,A,2.27,A,0.23408,0.69916,0.71148
USGS,8079120,2023-01-01 11:35:00,CST,2.34,A,2.29,A,0.23099999999999998,0.70532,0.7207199999999999
USGS,8079120,2023-01-01 11:40:00,CST,2.34,A,2.31,A,0.23408,0.71148,0.7207199999999999
USGS,8079120,2023-01-01 11:45:00,CST,2.31,A,2.28,A,0.24024,0.70224,0.71148
USGS,8079120,2023-01-01 11:50:00,CST,2.4,A,2.38,A,0.24024,0.7330399999999999,0.7392
USGS,8079120,2023-01-01 11:55:00,CST,2.37,A,2.35,A,0.26796,0.7238,0.72996
USGS,8079120,2023-01-01 12:00:00,CST,2.35,A,2.33,A,0.24024,0.7176400000000001,0.7238
USGS,8079120,2023-01-01 12:05:00,CST,2.35,A,2.33,A,0.28336,0.7176400000000001,0.7238
USGS,8079120,2023-01-01 12:10:00,CST,2.31,A,2.29,A,0.29568,0.70532,0.71148
USGS,8079120,2023-01-01 12:15:00,CST,2.3,A,2.29,A,0.30491999999999997,0.70532,0.7083999999999999
USGS,8079120,2023-01-01 12:20:00,CST,2.32,A,2.31,A,0.34188,0.71148,0.71456
USGS,8079120,2023-01-01 12:25:00,CST,2.38,A,2.34,A,0.37268,0.7207199999999999,0.7330399999999999
USGS,8079120,2023-01-01 12:30:00,CST,2.38,A,2.32,A,0.40348,0.71456,0.7330399999999999
USGS,8079120,2023-01-01 12:35:00,CST,2.35,A,2.31,A,0.45276,0.71148,0.7238
USGS,8079120,2023-01-01 12:40:00,CST,2.38,A,2.34,A,0.47432,0.7207199999999999,0.7330399999999999
USGS,8079120,2023-01-01 12:45:00,CST,2.38,A,2.33,A,0.49896,0.7176400000000001,0.7330399999999999
USGS,8079120,2023-01-01 12:50:00,CST,2.48,A,2.44,A,0.52976,0.75152,0.76384
USGS,8079120,2023-01-01 12:55:00,CST,2.49,A,2.43,A,0.5698,0.74844,0.76692
USGS,8079120,2023-01-01 13:00:00,CST,2.46,A,2.45,A,0.6006,0.7546,0.75768
USGS,8079120,2023-01-01 13:05:00,CST,2.53,A,2.48,A,0.6375599999999999,0.76384,0.7792399999999999
USGS,8079120,2023-01-01 13:10:00,CST,2.55,A,2.51,A,0.64372,0.7730799999999999,0.7854
USGS,8079120,2023-01-01 13:15:00,CST,2.59,A,2.54,A,0.6776000000000001,0.78232,0.79772
USGS,8079120,2023-01-01 13:20:00,CST,2.49,A,2.45,A,0.71456,0.7546,0.76692
USGS,8079120,2023-01-01 13:25:00,CST,2.59,A,2.56,A,0.7330399999999999,0.78848,0.79772
USGS,8079120,2023-01-01 13:30:00,CST,2.59,A,2.55,A,0.77616,0.7854,0.79772
USGS,8079120,2023-01-01 13:35:00,CST,2.58,A,2.56,A,0.7854,0.78848,0.79464
USGS,8079120,2023-01-01 13:40:00,CST,2.51,A,2.46,A,0.79464,0.75768,0.7730799999999999
USGS,8079120,2023-01-01 13:45:00,CST,2.52,A,2.49,A,0.82236,0.76692,0.77616
USGS,8079120,2023-01-01 13:50:00,CST,2.54,A,2.52,A,0.83468,0.77616,0.78232
USGS,8079120,2023-01-01 13:55:00,CST,2.48,A,2.46,A,0.8623999999999999,0.75768,0.76384
USGS,8079120,2023-01-01 14:00:00,CST,2.43,A,2.43,A,0.8623999999999999,0.74844,0.74844
USGS,8079120,2023-01-01 14:05:00,CST,2.54,A,2.46,A,0.86548,0.75768,0.78232
USGS,8079120,2023-01-01 14:10:00,CST,2.47,A,2.44,A,0.85316,0.75152,0.7607600000000001
USGS,8079120,2023-01-01 14:15:00,CST,2.5,A,2.47,A,0.85316,0.7607600000000001,0.77
USGS,8079120,2023-01-01 14:20:00,CST,2.59,A,2.56,A,0.85932,0.78848,0.79772
USGS,8079120,2023-01-01 14:25:00,CST,2.61,A,2.54,A,0.84392,0.78232,0.8038799999999999
USGS,8079120,2023-01-01 14:30:00,CST,2.54,A,2.51,A,0.84084,0.7730799999999999,0.78232
USGS,8079120,2023-01-01 14:35:00,CST,2.58,A,2.54,A,0.8285199999999999,0.78232,0.79464
USGS,8079120,2023-01-01 14:40:00,CST,2.59,A,2.6,A,0.8161999999999999,0.8008000000000001,0.79772
USGS,8079120,2023-01-01 14:45:00,CST,2.59,A,2.51,A,0.8038799999999999,0.7730799999999999,0.79772
USGS,8079120,2023-01-01 14:50:00,CST,2.53,A,2.49,A,0.7854,0.76692,0.7792399999999999
USGS,8079120,2023-01-01 14:55:00,CST,2.52,A,2.48,A,0.76384,0.76384,0.77616
USGS,8079120,2023-01-01 15:00:00,CST,2.52,A,2.49,A,0.75768,0.76692,0.77616
USGS,8079120,2023-01-01 15:05:00,CST,2.46,A,2.4,A,0.74844,0.7392,0.75768
USGS,8079120,2023-01-01 15:10:00,CST,2.43,A,2.39,A,0.72996,0.73612,0.74844
USGS,8079120,2023-01-01 15:15:00,CST,2.44,A,2.42,A,0.7176400000000001,0.74536,0.75152
USGS,8079120,2023-01-01 15:20:00,CST,2.44,A,2.4,A,0.70224,0.7392,0.75152
USGS,8079120,2023-01-01 15:25:00,CST,2.47,A,2.42,A,0.6776000000000001,0.74536,0.7607600000000001
USGS,8079120,2023-01-01 15:30:00,CST,2.46,A,2.42,A,0.66836,0.74536,0.75768
USGS,8079120,2023-01-01 15:35:00,CST,2.48,A,2.43,A,0.65912,0.74844,0.76384
USGS,8079120,2023-01-01 15:40:00,CST,2.47,A,2.42,A,0.65912,0.74536,0.7607600000000001
USGS,8079120,2023-01-01 15:45:00,CST,2.49,A,2.47,A,0.6498799999999999,0.7607600000000001,0.76692
USGS,8079120,2023-01-01 15:50:00,CST,2.49,A,2.45,A,0.6375599999999999,0.7546,0.76692
USGS,8079120,2023-01-01 15:55:00,CST,2.53,A,2.5,A,0.63448,0.77,0.7792399999999999
USGS,8079120,2023-01-01 16:00:00,CST,2.47,A,2.44,A,0.62832,0.75152,0.7607600000000001
USGS,8079120,2023-01-01 16:05:00,CST,2.43,A,2.41,A,0.61908,0.74228,0.74844
USGS,8079120,2023-01-01 16:10:00,CST,2.43,A,2.41,A,0.61292,0.74228,0.74844
USGS,8079120,2023-01-01 16:15:00,CST,2.45,A,2.42,A,0.6098399999999999,0.74536,0.7546
USGS,8079120,2023-01-01 16:20:00,CST,2.37,A,2.34,A,0.60676,0.7207199999999999,0.72996
USGS,8079120,2023-01-01 16:25:00,CST,2.26,A,2.23,A,0.60368,0.68684,0.6960799999999999
USGS,8079120,2023-01-01 16:30:00,CST,2.29,A,2.27,A,0.5975199999999999,0.69916,0.70532
USGS,8079120,2023-01-01 16:35:00,CST,2.3,A,2.26,A,0.59444,0.6960799999999999,0.7083999999999999
USGS,8079120,2023-01-01 16:40:00,CST,2.26,A,2.24,A,0.58212,0.6899200000000001,0.6960799999999999
USGS,8079120,2023-01-01 16:45:00,CST,2.19,A,2.15,A,0.57904,0.6622,0.67452
USGS,8079120,2023-01-01 16:50:00,CST,2.29,A,2.25,A,0.5698,0.693,0.70532
USGS,8079120,2023-01-01 16:55:00,CST,2.29,A,2.23,A,0.55748,0.68684,0.70532
USGS,8079120,2023-01-01 17:00:00,CST,2.25,A,2.21,A,0.55132,0.68068,0.693
USGS,8079120,2023-01-01 17:05:00,CST,2.27,A,2.25,A,0.53284,0.693,0.69916
USGS,8079120,2023-01-01 17:10:00,CST,2.26,A,2.25,A,0.52668,0.693,0.6960799999999999
USGS,8079120,2023-01-01 17:15:00,CST,2.29,A,2.26,A,0.51128,0.6960799999999999,0.70532
USGS,8079120,2023-01-01 17:20:00,CST,2.21,A,2.22,A,0.51128,0.68376,0.68068
USGS,8079120,2023-01-01 17:25:00,CST,2.23,A,2.21,A,0.49588000000000004,0.68068,0.68684
USGS,8079120,2023-01-01 17:30:00,CST,2.19,A,2.17,A,0.4774,0.66836,0.67452
USGS,8079120,2023-01-01 17:35:00,CST,2.19,A,2.16,A,0.46816,0.66528,0.67452
USGS,8079120,2023-01-01 17:40:00,CST,2.16,A,2.12,A,0.45583999999999997,0.65296,0.66528
USGS,8079120,2023-01-01 17:45:00,CST,2.16,A,2.12,A,0.43735999999999997,0.65296,0.66528
USGS,8079120,2023-01-01 17:50:00,CST,2.21,A,2.18,A,0.42504,0.67144,0.68068
USGS,8079120,2023-01-01 17:55:00,CST,2.17,A,2.15,A,0.40040000000000003,0.6622,0.66836
USGS,8079120,2023-01-01 18:00:00,CST,2.19,A,2.17,A,0.39116,0.66836,0.67452
USGS,8079120,2023-01-01 18:05:00,CST,2.14,A,2.14,A,0.37884,0.65912,0.65912
USGS,8079120,2023-01-01 18:10:00,CST,2.16,A,2.14,A,0.36651999999999996,0.65912,0.66528
USGS,8079120,2023-01-01 18:15:00,CST,2.12,A,2.11,A,0.35419999999999996,0.6498799999999999,0.65296
USGS,8079120,2023-01-01 18:20:00,CST,2.11,A,2.09,A,0.33572,0.64372,0.6498799999999999
USGS,8079120,2023-01-01 18:25:00,CST,2.12,A,2.09,A,0.31724,0.64372,0.65296
USGS,8079120,2023-01-01 18:30:00,CST,2.12,A,2.09,A,0.29568,0.64372,0.65296
